City;ID;ICAO Code;IATA Code;Type;Airport Name;Latitude (Degrees);Longitude (Degrees);Continent;Local_code
Lambari D'Oeste;36670;SJLD;--;small_airport;Fazenda Porto do Campo Airport;-15.71555614;-57.71138763;SA;--
Lambari D'Oeste;37982;SWNL;--;small_airport;Fazenda Araçatuba Airport;-15.19083309;-57.70750046;SA;--
Lambari D'Oeste;581;SWSM;--;small_airport;Fazenda Santa Maria Airport;-15.35833;-57.69444;SA;SWSM
Lambert;322237;20MT;--;small_airport;Prevost Airport;47.691667;-104.588056;NA;20MT
Lambert;324648;69MT;--;small_airport;Flying H Airport;47.780733;-104.527115;NA;69MT
Lambertville;19665;KDUH;--;small_airport;Toledo Suburban Airport;41.73590088;-83.65540314;NA;DUH
Lambertville;23124;NJ79;--;small_airport;Goat Hill Airport;40.35150146;-74.90930176;NA;NJ79
Lambley;316434;GB-0214;--;small_airport;Jericho Farm Airstrip;53.010297;-1.057039;EU;--
Lambton;330619;CA-0710;--;small_airport;Lambton Airport;45.83345;-71.101641;NA;--
Lamen Bay;31835;NVSM;LNB;small_airport;Lamen Bay Airport;-16.58419991;168.1589966;OC;--
Lamerd;5196;OISR;LFM;small_airport;Lamerd Airport;27.37269974;53.18880081;AS;--
Lamesa;15970;9TE3;--;small_airport;Thorp Airport;32.57789993;-101.9309998;NA;9TE3
Lamesa;18581;K2F5;--;small_airport;Lamesa Municipal Airport;32.756302;-101.919997;NA;LUV
Lamesa;26202;XA77;--;small_airport;Benny White Flying Airport;32.74860001;-101.7789993;NA;XA77
Lamezia Terme;4317;LICA;SUF;medium_airport;Lamezia Terme Airport;38.905399;16.2423;EU;CZ02
Lamidanda;31802;VNLD;LDN;small_airport;Lamidanda Airport;27.25309944;86.66999817;AS;--
Lamkin;12695;5TX1;--;small_airport;Harley White Field;31.86129951;-98.2594986;NA;5TX1
Lammake;27262;EFLL;--;small_airport;Lapinlahti Airport;63.3993988;27.47890091;EU;--
Lamoni;17722;IA44;--;small_airport;Solly's Strip Ultralightport;40.65140152;-93.96080017;NA;IA44
Lamoni;21733;LWD;--;small_airport;Lamoni Municipal Airport;40.63330078;-93.90219879;NA;LWD
Lamont;45354;2FA9;--;small_airport;Mount Olive Farm Airport;30.336389;-83.783611;NA;2FA9
Lamont;11411;4FL0;--;small_airport;Turkey Scratch Plantation Airport;30.40360069;-83.80999756;NA;4FL0
Lamont;330939;US-1101;--;small_airport;Bobbitt Airport;36.618888;-97.535;NA;02OK
Lampa;39159;SCHL;--;small_airport;Hacienda Lipangue Airport;-33.33527756;-70.91110992;SA;--
Lampa;39188;SCKL;--;small_airport;Lipangui Airport;-33.33111191;-70.84999847;SA;--
Lampasas;13166;69TE;--;small_airport;Deer Pasture Airport;30.92630005;-98.23639679;NA;69TE
Lampasas;20402;KLZZ;--;small_airport;Lampasas Airport;31.10619926;-98.19589996;NA;LZZ
Lampasas;24856;TE48;--;small_airport;King's Ranch Airport;31.04490089;-98.0428009;NA;TE48
Lampasas;322493;US-0481;--;small_airport;Postoak Airport;31.301419;-98.224372;NA;76TA
Lampasas;325403;US-0698;--;small_airport;Yancey Creek Ranch Airport;31.026952;-98.353051;NA;1TX0
Lampasas;329489;US-0992;--;small_airport;Comanche Hills Ranch Airport;31.166855;-98.245888;NA;71XS
Lampazos;321116;MX-0303;--;small_airport;San Roberto Airport;27.104167;-100.831389;NA;SRE
Lampazos;324229;MX-0504;--;small_airport;San Manolo Airport;27.147258;-100.747276;NA;MLO
Lampazos;324307;MX-0557;--;small_airport;La Pitaya Airport;27.20518;-100.600197;NA;LPY
Lampazos;326420;MX-0629;--;small_airport;Los Cuates Airport;26.877293;-100.112166;NA;LCT
Lampazos;328878;MX-0806;--;small_airport;Rancho El Jabali Airport;27.1925;-100.829444;NA;RJA
Lampazos de Naranjo;318377;MX-0138;--;small_airport;Lampazos de Naranjo Airport;27.014617;-100.510744;NA;LMP
Lampazos de Naranjo;321170;MX-0321;--;small_airport;Rancho San Gerardo Airport;26.979194;-100.264721;NA;SGE
Lampazos de Naranjo;325179;MX-0567;--;small_airport;Rancho El Campanero Airport;27.028333;-100.383333;NA;RCN
Lampazos de Naranjo;328634;MX-0748;--;small_airport;Rancho El 13 Airstrip;27.324319;-100.642845;NA;RTZ
Lampedusa;4319;LICD;LMP;medium_airport;Lampedusa Airport;35.497898;12.6181;EU;AG01
Lampman;320343;CA-0610;--;small_airport;Lampman/Spitfire Air Airport;49.49;-102.882902;NA;CSF8
Lampman;1107;CJQ2;--;small_airport;Lampman Airport;49.36669922;-102.7669983;NA;CJQ2
Lamu;3212;HKLU;LAU;medium_airport;Manda Airstrip;-2.252419949;40.9131012;AF;--
Lamutskoye;323626;RU-0472;--;small_airport;Lamutskoye Airport;65.538838;168.844848;EU;UHAL
Lanai City;5454;PHNY;LNY;medium_airport;Lanai Airport;20.78560066;-156.951004;NA;LNY
Lanark;8368;1IS4;--;small_airport;Swan Valley Farm Airport;42.1344986;-89.82460022;NA;1IS4
Lanark;13295;6IL4;--;small_airport;Foxfield Aerodrome;42.16030121;-89.88619995;NA;6IL4
Lancang Lahu Autonomous County;327448;ZPJM;JMJ;medium_airport;Lancang Jingmai Airport;22.415833;99.786389;AS;--
Lancaster;7133;0CL6;--;small_airport;Bohunk's Airpark;34.69469833;-118.2829971;NA;0CL6
Lancaster;8237;1CL1;--;small_airport;Little Buttes Antique Airfield;34.79410172;-118.2779999;NA;1CL1
Lancaster;11563;4MO2;--;small_airport;Newcomb Hereford Ranch Airport;40.5583992;-92.44190216;NA;4MO2
Lancaster;19027;K73C;--;small_airport;Lancaster Municipal Airport;42.7804985;-90.68099976;NA;73C
Lancaster;19405;KBQR;--;small_airport;Buffalo Lancaster Regional Airport;42.92229843;-78.61229706;NA;BQR
Lancaster;20340;KLHQ;--;small_airport;Fairfield County Airport;39.75559998;-82.65709686;NA;LHQ
Lancaster;20349;KLKR;--;small_airport;Lancaster County-Mc Whirter Field;34.72290039;-80.854599;NA;LKR
Lancaster;20358;KLNC;--;small_airport;Lancaster Airport;32.57920074;-96.71900177;NA;LNC
Lancaster;3648;KLNS;LNS;medium_airport;Lancaster Airport;40.12170029;-76.2960968;NA;LNS
Lancaster;21375;KWJF;WJF;medium_airport;General WM J Fox Airfield;34.74110031;-118.2190018;NA;WJF
Lancaster;24474;SC76;--;small_airport;Unity Aerodrome;34.80270004;-80.68009949;NA;SC76
Lancaster;24477;SC79;--;small_airport;Bermuda High Gliderport;34.61130142;-80.44979858;NA;SC79
Lancaster;24699;T73;--;small_airport;Kirk Air Base;34.67430115;-80.68229675;NA;T73
Lancaster;329730;US-1010;--;small_airport;Sunburst Field;40.0587833;-76.4376528;NA;4PA7
Land O' Lakes;20360;KLNL;--;small_airport;Kings Land O' Lakes Airport;46.15399933;-89.21209717;NA;LNL
Land-O-Lakes;8750;1WN5;--;small_airport;Simons Airfield;46.15470123;-89.31749725;NA;1WN5
Land's End;29139;EGHC;LEQ;medium_airport;Land's End Airport;50.102798;-5.67056;EU;--
Lander;20359;KLND;LND;medium_airport;Hunt Field;42.81520081;-108.7300034;NA;LND
Landikma;310492;ID-0090;--;small_airport;Landikma Airstrip;-3.8212;139.2423;AS;LAN
Landis;11089;44NC;--;small_airport;Broadway Airfield;35.54330063;-80.65190125;NA;44NC
Landisburg;9715;2PA7;--;small_airport;Egolf Airport;40.33340073;-77.29969788;NA;2PA7
Landisburg;9716;2PA8;--;small_airport;Shulls Airport;40.30009842;-77.29969788;NA;2PA8
Landivisiau;4214;LFRJ;LDV;medium_airport;Landivisiau Air Base;48.53030014;-4.151639938;EU;--
Landmark;7578;0U0;--;small_airport;Landmark US Forest Service Airport;44.64239883;-115.5329971;NA;0U0
Landrum;10032;33A;--;small_airport;Fairview Airport;35.15729904;-82.12229919;NA;33A
Landsberg am Lech;309632;DE-0084;--;small_airport;Geratshof Airfield;47.9925;10.8442;EU;--
Landshut;28630;EDML;--;small_airport;Landshut Airfield;48.511665;12.033333;EU;--
Landskrona;2665;ESML;--;small_airport;Landskrona Airport;55.945999;12.87;EU;--
Landstuhl;315806;DE-0272;--;small_airport;Eßweiler Airfield;49.5621;7.58;EU;--
Lane;322494;US-0482;--;small_airport;Sugar Hollow RLA Airport;40.129295;-88.831603;NA;IL27
Lanesville;18083;IN13;--;small_airport;Lanesville Skyways Airport;38.22370148;-85.97499847;NA;IN13
Lanesville;18084;IN14;--;small_airport;Greenridge RLA Restricted Landing Area;38.23899841;-86.01940155;NA;IN14
Lanett;19046;K7A3;--;small_airport;Lanett Municipal Airport;32.81200027;-85.229599;NA;7A3
Laneville;325405;US-0699;--;small_airport;2C Ranch Airport;31.99788;-94.799815;NA;10TS
Langar;316993;GB-0030;--;small_airport;Langar Airfield;52.89593;-0.90101;EU;--
Langar;46542;IR-0014;--;small_airport;Ella North Airport;31.92180801;48.87751713;AS;--
Langatabbetje;323786;SMLT;--;small_airport;Langatabbetje Airstrip;4.996111;-54.441667;SA;--
Langda;310494;ID-0091;--;small_airport;Langda Airstrip;-4.6785;139.9745;AS;LGD
Langdon;14281;7ND8;--;small_airport;Forest Airport;48.85219955;-98.74819946;NA;7ND8
Langdon;19603;KD55;--;small_airport;Robertson Field;48.75299835;-98.39330292;NA;D55
Langebaanweg;2805;FALW;SDB;medium_airport;Langebaanweg Airport;-32.96889877;18.1602993;AF;--
Langenfeld;315181;DE-0189;--;small_airport;Langenfeld Airfield;51.1409;6.9849;EU;--
Langenlebarn;29484;LOXT;--;small_airport;Brumowski  Air Base;48.3167;16.116699;EU;--
Langenlonsheim;28631;EDEL;--;small_airport;Langenlonsheim Airport;49.90833282;7.907777786;EU;--
Langenselbold;314152;DE-0155;--;small_airport;Langenselbold Airfield;50.1764;9.0648;EU;--
Langeoog;28632;EDWL;LGO;small_airport;Langeoog Airport;53.74250031;7.497777939;EU;--
Langford;31244;FVLA;--;small_airport;Langford Airport;-17.93300056;30.95000076;AF;--
Langgur;333039;WAPF;LUV;medium_airport;Karel Sadsuitubun Airport;-5.760278;132.759444;AS;--
Langgur-Seram Island;26783;WAPL;--;medium_airport;Dumatumbun Airport;-5.66162;132.731003;AS;--
Langham;332001;GB-0639;--;small_airport;Ranksborough Farm Airstrip;52.688977;-0.775251;EU;--
Langham (Norfolk);333726;GB-0789;--;small_airport;Langham Airstrip;52.9355;0.9545;EU;--
Langhko;42458;MM-0003;--;small_airport;Langkho Airport;20.35000038;98.01667023;AS;--
Langkawi;26875;WMKL;LGK;medium_airport;Langkawi International Airport;6.329730034;99.72869873;AS;--
Langley;1827;CYNJ;YLY;small_airport;Langley Airport;49.10079956;-122.6309967;NA;--
Langley;23773;OK30;--;small_airport;Grandcraft Landing Strip;36.4917984;-95.05020142;NA;OK30
Langley;24418;SC20;--;small_airport;Harman Airport;33.48429871;-81.82589722;NA;SC20
Langley;25567;W10;--;small_airport;Whidbey Air Park;48.01750183;-122.4380035;NA;W10
Langres;29002;LFSU;--;small_airport;Langres Rolampont Airfield;47.964804;5.293663;EU;--
Langtang;31856;VNLT;LTG;small_airport;Langtang Airport;28.20000076;85.58300018;AS;--
Langtry;11264;48TE;--;small_airport;4M Ranch Airfield;30.021;-101.573056;NA;48TE
Lanigan;1165;CKC6;--;small_airport;Lanigan Airport;51.84529877;-104.9919968;NA;CKC6
Lanivtsi;321716;UA-0113;--;small_airport;Lanivtsi Airstrip;49.84537;26.1161932;EU;--
Lankaran;72;UBBL;LLK;small_airport;Lankaran International Airport;38.74639893;48.81800079;AS;--
Lannion;4219;LFRO;LAI;medium_airport;Lannion-Côte de Granit Airport;48.754398;-3.47166;EU;--
Lansdowne House;1800;CYLH;YLH;medium_airport;Lansdowne House Airport;52.1955986;-87.93419647;NA;--
Lansdowne Station;313857;LDW;LDW;small_airport;Lansdowne Airport;-17.6128;126.743;OC;--
Lansford;14264;7NA2;--;small_airport;Undlin Airstrip;48.68780136;-101.3499985;NA;7NA2
Lansing;13725;72KS;--;small_airport;Mount Muncie Airport;39.27330017;-94.88020325;NA;72KS
Lansing;3629;KLAN;LAN;medium_airport;Capital City Airport;42.77870178;-84.58740234;NA;LAN
Lansing;24659;SN83;--;small_airport;Highcrest Air Park;39.22719955;-94.95140076;NA;SN83
Lansing;26015;WV32;--;small_airport;New River Gorge Airport;38.0890007;-81.06510162;NA;WV32
Lanteri;321764;AR-0600;--;small_airport;Lanteri Airpiort;-28.86085;-59.673331;SA;LAN
Lanvéoc/Poulmic;4216;LFRL;--;medium_airport;Lanvéoc-Poulmic Air Base;48.28170013;-4.445020199;EU;--
Lanywa;26726;VYLY;--;small_airport;Lanywa Airport;20.94039917;94.82260132;AS;--
Lanzahita;321584;ES-0203;--;small_airport;Aeródromo Lanzahita UL;40.186112;-4.946256;EU;--
Lanzarote;3082;GCRR;ACE;medium_airport;Lanzarote Airport;28.945499;-13.6052;EU;--
Lanzen;29452;LOGL;--;small_airport;Turnau Airport;47.55670166;15.32499981;EU;--
Lanzhou 2;44201;CN-0123;--;medium_airport;Lanzhou Air Base;35.9178009;104.2180023;AS;--
Lanzhou;27204;ZLLL;LHW;medium_airport;Lanzhou Zhongchuan Airport;36.51520157;103.6200027;AS;--
Laoag;5688;RPLI;LAO;medium_airport;Laoag International Airport;18.17810059;120.5319977;AS;--
Laon;28773;LFAF;--;small_airport;Laon - Chambry Airfield;49.595798;3.63167;EU;--
Laona;15301;90WI;--;small_airport;Heritage Acres Airport;45.57500076;-88.70839691;NA;90WI
Laotto;13890;76II;--;small_airport;Ries Airport;41.27640152;-85.27110291;NA;76II
Lapaz;17922;II38;--;small_airport;Sherk Field;41.42639923;-86.31639862;NA;II38
Lapeer;19613;KD95;--;small_airport;Dupont-Lapeer Airport;43.0666008;-83.27230072;NA;D95
Lapel;13026;66II;--;small_airport;Pat Robinson Airport;40.04219818;-85.86530304;NA;66II
Lapine;11338;4AL9;--;small_airport;T W Spear Memorial Airport;31.97470093;-86.29389954;NA;4AL9
Laporte;45335;2CD9;--;small_airport;Kellogg Airstrip;40.6814;-105.13855;NA;2CD9
Laporte;22120;MN12;--;small_airport;Robco Airport;47.19889832;-94.75219727;NA;MN12
Lappeenranta;2329;EFLP;LPP;medium_airport;Lappeenranta Airport;61.044601;28.144743;EU;--
Laprida;38916;AR-0241;--;small_airport;Laprida Airport;-37.51890183;-60.77690125;SA;LPR
Cebu;5742;RPVM;CEB;large_airport;Mactan Cebu International Airport;10.30749989;123.9789963;AS;--
Lar;5195;OISL;LRR;medium_airport;Lar Airport;27.67469978;54.38330078;AS;--
Laramie;3630;KLAR;LAR;medium_airport;Laramie Regional Airport;41.31209946;-105.6750031;NA;LAR
Laranjal Do Jari;36087;SILJ;--;small_airport;Do Gaúcho Airport;-0.833333015;-52.05250168;SA;--
Laranjal Do Jari;36142;SINQ;--;small_airport;Laranjal Airport;-0.794722021;-52.48860931;SA;--
Laranjeiras;37164;SNLU;--;small_airport;Fazenda Boa Luz Airport;-10.84222221;-37.20388794;SA;--
Laranjeiras Do Sul;37562;SSLS;--;small_airport;Salto Santiago Airport;-25.51499939;-52.55749893;SA;--
Larantuka-Flores Island;41478;WRKL;LKA;small_airport;Gewayentana Airport;-8.274424;123.002;AS;--
Larap;325639;RPUP;--;small_airport;Jose Panganiban;14.293288;122.645659;AS;--
Larchwood;14130;2VA;--;small_airport;Zangger Vintage Airpark;43.45140076;-96.40589905;NA;2VA
Larecaja;39548;SLTE;--;small_airport;Teoponte Airport;-15.49833298;-67.81666565;SA;--
Laredo;7543;0TE5;--;small_airport;Santa Maria Ranch Airport;27.43379974;-99.18589783;NA;0TE5
Laredo;15261;8XS2;--;small_airport;Rachal Airport;27.92970085;-99.85119629;NA;8XS2
Laredo;3651;KLRD;LRD;medium_airport;Laredo International Airport;27.54380035;-99.46160126;NA;LRD
Laredo;24840;TE32;--;small_airport;Rancho Blanco Airport;27.30859947;-99.48139954;NA;TE32
Larimore;9507;2L1;--;small_airport;Larimore Municipal Airport;47.9068985;-97.64060211;NA;2L1
Larimore;12833;61ND;--;small_airport;Bakke Airport;47.94749832;-97.66200256;NA;61ND
Larimore;12875;62ND;--;small_airport;Morten Airport;47.77920151;-97.7594986;NA;62ND
Larisa;4272;LGLR;LRA;small_airport;Larisa Air Base;39.650253;22.4655;EU;--
Larkana;317899;PK-0015;--;small_airport;Larkana Airport;27.4831;68.1926;AS;--
Larkspur;16946;CO93;--;small_airport;Perry Park Airport;39.25;-104.8909988;NA;CO93
Larnaca;3980;LCLK;LCA;large_airport;Larnaca International Airport;34.87509918;33.62490082;AS;--
Larned;20370;KLQR;--;small_airport;Larned Pawnee County Airport;38.20859909;-99.08599854;NA;LQR
Larreule;333888;FR-0402;--;small_airport;Base ULM de Larreule;43.44217;0.039654;EU;LF6540
Larsen;25785;WI91;--;small_airport;Larson Airport;44.20280075;-88.63960266;NA;WI91
Larsen Bay;9282;PALB;KLN;small_airport;Larsen Bay Airport;57.53509903;-153.9779968;NA;2A3
Larue;324647;US-0602;--;small_airport;Wilkeys Airport;32.175986;-95.635514;NA;TA50
Lärz;2193;EDAX;REB;small_airport;Rechlin-Lärz Airport;53.30638886;12.75222206;EU;--
Las Animas;19089;K7V9;--;small_airport;City of Las Animas Bent County Airport;38.05279922;-103.2369995;NA;7V9
Las Campanas;40108;SVCY;--;small_airport;Cuartel Yaruro Airport;6.93333292;-68.6333313;SA;--
Las Casas;37153;SNLC;--;small_airport;Las Casas Airport;-7.966944218;-50.01722336;SA;--
Las Cejas;321765;AR-0601;--;small_airport;Agroalas S.R.L. Airport;-26.870159;-64.74663;SA;CEJ
Las Clavellinas;42288;MUCV;--;small_airport;Las Clavellinas Airport;22.22870064;-84.37200165;NA;--
Las Clavellinasmer;40175;SVKL;--;small_airport;Las Clavellinas Airport;9.324999809;-70.97499847;SA;--
Las Colmenas;40178;SVLA;--;small_airport;Las Adjuntas Airport;9.016667366;-63.75;SA;--
Las Cruces;3653;KLRU;LRU;medium_airport;Las Cruces International Airport;32.28939819;-106.9219971;NA;LRU
Las Fernández;40213;SVMX;--;small_airport;Mata Airport;9.199999809;-64.05000305;SA;--
Las Flores;39065;SAEL;--;small_airport;Las Flores Airport;-36.0672;-59.1042;SA;FLO
Las Gaviotas;41019;SK-523;--;small_airport;Las Gaviotas Airport;4.583333;-70.833333;SA;--
Las Heras;38935;AR-0260;--;small_airport;Los Perales Airport;-46.19079971;-69.28029633;SA;LHP
Las Heras;5824;SAVH;LHS;medium_airport;Las Heras Airport;-46.53829956;-68.96530151;SA;CLH
Las Juntas;39478;SLYG;--;small_airport;Yabog Airport;-18.65449905;-63.13280106;SA;--
Las Lajas;44;SA38;--;small_airport;Las Lajas Airport;-38.53889847;-70.33709717;SA;LLJ
Las Lajitas;318265;AR-0534;--;small_airport;AeroSoluciones Airport;-24.74889;-64.235;SA;LLA
Las Lomitas;31832;SATK;LLS;small_airport;Alferez Armando Rodriguez Airport;-24.72139931;-60.54880142;SA;ITA
Las Malvinas;301326;VVN;VVN;small_airport;Las Malvinas/Echarate Airport;-11.854861;-72.939332;SA;--
Las Matas;40441;VE-0092;--;small_airport;Hato Servio Tulio Airport;8.704999924;-64.62000275;SA;--
Las Mercedes del Llano;40329;SVTY;--;small_airport;Toromacho Airport;9.130825803;-66.39115334;SA;--
Las Mesas;42014;MSLM;--;small_airport;Las Mesas Airport;13.48707008;-89.19265747;NA;--
Las Ovejas;38921;AR-0246;--;small_airport;Las Ovejas Airport;-36.999699;-70.741897;SA;OVJ
Las Palmas;42870;AR-0448;--;small_airport;Petruk Airport;-27.0878;-58.6694;SA;LPP
Las Parejas;38810;AR-0135;--;small_airport;El Gaucho Airport;-32.6294;-61.5444;SA;EGO
Las Perlas;316552;SIC;SIC;small_airport;San José Island Airport;8.2622;-79.078;NA;--
Las Queseritas;40336;SVVK;--;small_airport;La Verdad Airport;7.133333206;-69.05000305;SA;--
Las Rosas;38922;AR-0247;--;small_airport;Las Rosas Airport;-32.4922;-61.5806;SA;LRS
Las Rosas;321766;AR-0602;--;small_airport;Horizonte Aplicaciones Areas Airport;-32.521761;-61.550695;SA;LRT
Las Trancas;31950;MRLT;--;small_airport;Las Trancas Airport;10.56700039;-85.59999847;NA;--
Las Tunas;4860;MUVT;VTU;medium_airport;Hermanos Ameijeiras Airport;20.98760033;-76.93579865;NA;--
Las Varillas;38923;AR-0248;--;small_airport;Las Varillas Airport;-31.8914;-62.7047;SA;LVL
Las Varillas;42848;AR-0426;--;small_airport;Ginevro Airport;-31.864445;-62.844166;SA;LVR
Las Vegas 2;20068;KHND;HSH;small_airport;Henderson Executive Airport;35.97280121;-115.1340027;NA;HND
Las Vegas;3631;KLAS;LAS;large_airport;McCarran International Airport;36.08010101;-115.1520004;NA;LAS
Las Vegas 4;3656;KLSV;LSV;medium_airport;Nellis Air Force Base;36.23619843;-115.0339966;NA;LSV
Las Vegas 5;20388;KLVS;LVS;medium_airport;Las Vegas Municipal Airport;35.65420151;-105.1419983;NA;LVS
Las Vegas 6;21321;KVGT;VGT;medium_airport;North Las Vegas Airport;36.21070099;-115.1940002;NA;VGT
Las Vegas 7;42095;MHLV;--;small_airport;Las Vegas Airport;14.87361145;-88.07444763;NA;--
Las Vegas 8;23271;NM53;--;small_airport;San Miguel Ranch Airport;35.50999832;-104.5839996;NA;NM53
Las Vegas del Tuy;40158;SVHP;--;small_airport;Hacienda El Paso Airport;10.71333313;-69.20833588;SA;--
Lascano;325603;UY-0010;--;small_airport;Saman Lascano Airport;-33.755113;-54.148823;SA;--
Lasclaveries;331727;LFJV;--;small_airport;Aérodrome de Lasclaveries;43.425278;-0.286944;EU;--
Lasham;2423;EGHL;--;medium_airport;Lasham Airfield;51.187199;-1.0335;EU;--
Lashio;26725;VYLS;LSH;medium_airport;Lashio Airport;22.97789955;97.75219727;AS;--
Lassance;36152;SIOA;--;small_airport;Fazenda Perdizes Airport;-17.67250061;-44.59305573;SA;--
Lassance;45578;SSVU;--;small_airport;Fazenda Serra do Cabral Airport;-17.698889;-44.350278;SA;--
Last Chance;7142;0CO5;--;small_airport;Chenoweth Airport;39.83330154;-103.5899963;NA;0CO5
Last Chance;16945;CO92;--;small_airport;Frasier Ranch Airport;39.64170074;-103.6449966;NA;CO92
Lastourville;31857;FOOR;LTL;small_airport;Lastourville Airport;-0.826667011;12.74860001;AF;--
Latacunga;6061;SELT;LTX;large_airport;Cotopaxi International Airport;-0.906833;-78.615799;SA;--
Latakia;5306;OSLK;LTK;large_airport;Bassel Al-Assad International Airport;35.40110016;35.94869995;AS;--
Latakwen;318754;KE-0151;--;small_airport;Latakwen Airport;1.547691;37.108677;AF;--
Latexo;15202;8TS3;--;small_airport;Bruner Airport;31.39019966;-95.47329712;NA;8TS3
Latina;4376;LIRL;QLT;medium_airport;Latina Air Base;41.5424;12.909;EU;LT02
Latrobe;3634;KLBE;LBE;medium_airport;Arnold Palmer Regional Airport;40.27590179;-79.40480042;NA;LBE
Latur;3341;VO55;LTU;medium_airport;Murod Kond Airport;18.411501;76.464699;AS;--
Laucala Island;31860;NFNH;LUC;small_airport;Laucala Island Airport;-16.74810028;-179.6670074;OC;--
Laucha an der Unstrut;43122;EDBL;--;small_airport;Laucha Airfield;51.245834;11.693333;EU;--
Lauenbrück;28633;EDHU;--;small_airport;Lauenbrück Airport;53.20750046;9.573332787;EU;--
Lauf an der Pegnitz;28634;EDQI;--;small_airport;Lauf-Lillinghof Airport;49.60527802;11.28388882;EU;--
Launceston;27063;YMLT;LST;medium_airport;Launceston Airport;-41.54529953;147.2140045;OC;--
Laura;23641;OH78;--;small_airport;Swigart Airport;39.96760178;-84.40879822;NA;OH78
Laurel;6997;08NE;--;small_airport;Laurel Municipal Airport;42.43170166;-97.07949829;NA;08NE
Laurel;7363;0MT5;--;small_airport;Cottonwood Airport;45.63420105;-108.848999;NA;0MT5
Laurel;19013;K6S8;--;small_airport;Laurel Municipal Airport;45.7030983;-108.7610016;NA;6S8
Laurel;20381;KLUL;LUL;small_airport;Hesler Noble Field;31.67259979;-89.17220306;NA;LUL
Laurel;20597;KN06;--;small_airport;Laurel Airport;38.542198;-75.594398;NA;N06
Laurens;18649;KLUX;--;small_airport;Laurens County Airport;34.50709915;-81.94719696;NA;LUX
Laurie;22294;MO89;--;small_airport;Bar-Vik Airport;38.17419815;-92.85849762;NA;MO89
Laurie Island;39079;SAYO;--;small_airport;Orcadas Base;-60.74029922;-44.74250031;AN;OCD
Laurie River;1058;CJC8;LRQ;small_airport;Laurie River Airport;56.24860001;-101.3040009;NA;CJC8
Laurier;608;69S;--;small_airport;Avey Field Airport;48.998402;-118.223;NA;69S
Lausanne;29496;LSGL;--;small_airport;Lausanne-Blécherette Airport;46.5453;6.61667;EU;--
Laußig;327064;DE-0415;--;small_airport;Agrarflugplatz Laußig;51.5356317;12.6423586;EU;--
Lautaro;39194;SCLA;--;small_airport;General Tovarías Airport;-38.54277802;-72.45471954;SA;--
Lautaro;39206;SCLS;--;small_airport;Esperanza Airport;-38.54888916;-72.14583588;SA;--
Lauterbach;28635;EDFT;--;small_airport;Lauterbach Airport;50.683334;9.410833;EU;--
Lava Hot Springs;6530;01ID;--;small_airport;Lava Hot Springs Airport;42.6082;-112.031998;NA;01ID
Laval;28969;LFOY;--;small_airport;Aérodrome du Havre - Saint-Romain;49.544701;0.361111;EU;--
Laval/Entrammes;4181;LFOV;LVA;medium_airport;Laval-Entrammes Airport;48.03139877;-0.742986023;EU;--
Lavandeira;324137;BR-0275;--;small_airport;Lavandeira Airstrip;-12.808092;-46.501759;SA;--
Laveen;16477;AZ90;--;small_airport;Hangar Haciendas Airport;33.35340118;-112.1269989;NA;AZ90
Lavello (PZ);319429;IT-0278;--;small_airport;Aviosuperficie Falcone;41.101343;15.871805;EU;PZLAV
Lavina;14508;80S;--;small_airport;Lavina Airport;46.30720139;-108.9560013;NA;80S
Lavínia;37214;SNPN;--;small_airport;Fazenda Água Fria Airport;-21.03027725;-50.92583466;SA;--
Lavino;41211;ZA-0040;--;small_airport;Lavino Airport;-24.83333397;30.10000038;AF;--
Lavours;320053;FR-0342;--;small_airport;Lavours;45.7957181;5.77395432;EU;LF0125
Lavras;486;SSOL;--;small_airport;Lavras Airport;-21.24060059;-44.96390152;SA;SSOL
Lavrentiya;42925;UHML;--;small_airport;Lavrentiya Airport;65.58000183;-170.9966736;EU;--
Lavrinhas;37165;SNLV;--;small_airport;Lavrinhas Airport;-17.73583221;-43.45944214;SA;--
Lavumisa;41310;FDGL;--;small_airport;Lavumisa Airport;-27.32010078;31.88979912;AF;--
Lawa Cottica;308264;SMCT;--;small_airport;Cottica Airstrip;3.85216;-54.228201;SA;--
Lawas;31866;WBGW;LWY;small_airport;Lawas Airport;4.84917;115.407997;AS;--
Lawen;23532;OG18;--;small_airport;Lawen Strip;43.479599;-118.8310013;NA;OG18
Lawing;16070;9Z9;--;small_airport;Lawing Airport;60.41109848;-149.3699951;NA;9Z9
Lawrence;7255;0KS4;--;small_airport;Norris Airport;38.807239;-95.370056;NA;0KS4
Lawrence;11449;4II2;--;small_airport;Hangar Fly Ultralight Fly Club Ultralightport;39.85340118;-85.95410156;NA;4II2
Lawrence;13536;6TA3;--;small_airport;Culp Airport;32.72140121;-96.72389984;NA;6TA3
Lawrence;20391;KLWC;LWC;small_airport;Lawrence Municipal Airport;39.01119995;-95.21659851;NA;LWC
Lawrence;3660;KLWM;LWM;medium_airport;Lawrence Municipal Airport;42.71720123;-71.12339783;NA;LWM
Lawrence;24622;SN45;--;small_airport;Michael's Airport;38.83140182;-95.2664032;NA;SN45
Lawrenceburg;13895;76KY;--;small_airport;Buzzard's Roost Airport;38.01480103;-84.84159851;NA;76KY
